wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
-2260,3363,-3114,-985,-8012,586,196,-37,294,3120,4959,-6186,2083,16832,-3453,3508,-1904,6232,147,57,18,7655,-104,-1621,0.366568922996521,5.043988227844238,1.8489693403244019,0.15520426630973816
3568,-2024,-1557,-3836,4272,-12657,122,288,1431,2273,7287,-3513,-2773,-1751,-663,6602,5457,-16177,-306,174,32,7657,12,-932,0.32258063554763794,5.043988227844238,1.627092957496643,0.16625051200389862
4502,-1553,-2354,-5422,5367,-12236,452,-475,1872,2099,7196,-3989,-2973,-2739,-1208,6437,7270,-16671,-129,24,16,7544,-212,-1039,0.32746821641921997,5.053763389587402,1.6549469232559204,0.16625843942165375
4790,-1334,-3022,-6047,4990,-12539,860,-1062,2286,2069,6915,-4551,-2911,-4062,-2303,7083,9619,-18975,-70,5,-15,7718,-87,-962,0.32746821641921997,5.053763389587402,1.6549469232559204,0.16626635193824768
5632,-1162,-3459,-8779,4832,-12868,1509,-1656,2752,1713,6859,-5167,-4063,-5711,-3010,7714,11174,-15102,-15,22,-4,7734,-87,-937,0.3128054738044739,5.053763389587402,1.5808448791503906,0.16627390682697296
6629,-1302,-4715,-10217,3839,-12690,1971,-2147,2899,2077,6730,-5119,-3501,-6821,-3637,10573,11044,-15451,4,-10,21,7779,-11,-935,0.3176930546760559,5.043988227844238,1.6024399995803833,0.1662815809249878
7409,780,-5581,-11187,3758,-12946,2540,-2040,2737,2786,6164,-4975,-913,-7353,-4800,12067,11789,-12871,32,-44,27,7818,5,-959,0.3030303120613098,5.043988227844238,1.528481364250183,0.16628886759281158
7877,2343,-6617,-13152,4392,-12832,3136,-1753,2442,3417,5701,-5428,1145,-7209,-6199,13904,15373,-11481,91,-49,3,7793,-34,-1019,0.32258063554763794,5.053763389587402,1.6302461624145508,0.16629666090011597
8160,3073,-7759,-14913,5017,-11617,4107,-1299,2376,3500,5606,-6266,1749,-7257,-7191,15110,18796,-10073,136,-61,-15,7708,-127,-1165,0.3323558270931244,5.053763389587402,1.67964768409729,0.16630469262599945
8486,3536,-9400,-16041,5181,-10465,4560,-940,2269,3437,6345,-6715,1008,-7256,-8836,16719,20623,-9020,179,-96,-23,7700,-262,-1259,0.3372434079647064,5.053763389587402,1.7043484449386597,0.1663128286600113
8714,3725,-10545,-16619,6102,-9426,4845,-267,1897,3052,6355,-6884,923,-7595,-10482,17359,19545,-7030,193,-121,-4,7733,-321,-1275,0.3176930546760559,5.043988227844238,1.6024399995803833,0.16632047295570374
8332,4298,-12189,-16335,6062,-8647,5224,147,1686,3351,5956,-7408,1723,-7996,-12070,18579,17605,-5378,190,-111,13,7833,-298,-1298,0.32258063554763794,5.053763389587402,1.6302461624145508,0.16632826626300812
7970,5145,-13081,-15248,5755,-7717,5790,566,1461,3582,5664,-7755,3630,-7883,-13161,19414,16282,-3365,164,-71,33,7872,-210,-1339,0.3128054738044739,5.053763389587402,1.5808448791503906,0.1663358211517334
7550,6446,-14024,-14078,5548,-6557,6653,1271,1210,4264,5532,-8223,5161,-7061,-14409,18817,15574,-1712,143,-27,55,7840,-138,-1377,0.30791789293289185,5.043988227844238,1.5531342029571533,0.16634324193000793
7198,7139,-14488,-13084,5259,-5890,7372,1942,1011,5151,5588,-8623,6024,-6442,-15233,18316,13765,-365,147,-13,78,7781,-95,-1456,0.32258063554763794,5.053763389587402,1.6302461624145508,0.16635102033615112
6758,7387,-14906,-12003,5057,-4142,7968,3378,765,5993,5802,-9305,6209,-5643,-15465,16755,11873,618,165,-4,95,7717,-65,-1478,0.3176930546760559,5.053763389587402,1.6055455207824707,0.16635867953300476
6345,6638,-14669,-10853,4589,-3477,8195,4668,699,6857,5861,-9614,5829,-5256,-15220,15978,10508,2396,192,-9,108,7685,-38,-1413,0.3128054738044739,5.043988227844238,1.577787160873413,0.16636623442173004
5972,5682,-14808,-9581,5073,-3269,8182,6634,716,7109,5770,-10278,4890,-4698,-14736,15484,9257,3382,209,-18,96,7684,7,-1358,0.3176930546760559,5.043988227844238,1.6024399995803833,0.16637390851974487
