wrist_Gx,wrist_Gy,wrist_Gz,wrist_Ax,wrist_Ay,wrist_Az,biceps_Gx,biceps_Gy,biceps_Gz,biceps_Ax,biceps_Ay,biceps_Az,palm_Gx,palm_Gy,palm_Gz,palm_Ax,palm_Ay,palm_Az,thigh_Gx,thigh_Gy,thigh_Gz,thigh_Ax,thigh_Ay,thigh_Az,current,voltage,power,energy
582,-164,1341,2309,-4858,-1770,-3556,-1521,1368,-617,1504,-7731,1672,-4914,867,-5131,-755,36,-313,29,41,7681,-1387,192,0.37634408473968506,5.053763389587402,1.901953935623169,0.0
-3702,-288,523,-371,-11085,-6235,6159,-314,2013,-1855,3470,-11594,2223,14859,1536,-2540,4474,-2833,133,-123,39,7936,-1415,526,0.3323558270931244,5.053763389587402,1.67964768409729,0.0
-4064,-985,864,-541,-9931,-4507,6728,976,1785,-1575,3311,-11377,2674,15472,978,-1956,4357,-4320,33,177,104,7908,-1509,559,0.3372434079647064,5.053763389587402,1.7043484449386597,0.0
-5084,-734,1430,193,-8715,-2383,7052,2324,1697,-985,3190,-10931,3597,15607,573,-2748,4538,-6430,-3,240,97,7721,-1520,390,0.3323558270931244,5.053763389587402,1.67964768409729,0.0
-6226,-36,1866,-488,-8883,-1208,7377,3935,1415,-452,3310,-10555,3411,14961,979,-3390,6085,-6670,80,150,47,7428,-1482,281,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
-6764,523,2114,-2342,-8049,566,7258,4469,1277,-177,2822,-10348,2534,14072,1571,-4429,6226,-5634,74,-94,-26,7431,-1415,215,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
-7132,75,2114,-3530,-5946,1148,7192,5655,1155,283,2805,-9821,1417,11424,2498,-5422,6282,-4942,64,-289,-39,7594,-1426,248,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
-8597,-949,2040,-3726,-3836,-1242,6994,6706,1190,-6,3023,-9392,838,9681,2812,-3460,4231,-5816,-40,-260,-83,7711,-1499,185,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
-9207,-1338,2085,-2457,-3669,-3087,6979,7397,1149,-41,3114,-8574,626,8007,3326,-656,3292,-6696,-69,-91,-99,7687,-1637,138,0.36168134212493896,5.053763389587402,1.8278518915176392,0.0
-8592,-259,2205,-145,-3393,-4396,6436,8056,988,-827,3092,-7556,874,7191,3296,1467,1973,-6615,30,-36,-122,7670,-1633,-22,0.3176930546760559,5.053763389587402,1.6055455207824707,0.0
-8335,478,2241,1030,-2659,-4989,5789,8053,901,-1074,2143,-7194,1663,7371,3104,3930,1668,-6107,39,-108,-100,7668,-1498,-131,0.3323558270931244,5.053763389587402,1.67964768409729,0.0
-7712,946,2104,870,-2119,-5577,5187,7305,1041,-1641,1382,-5782,1950,8508,2989,4505,3610,-6596,-9,-249,-90,7713,-1401,-257,0.32746821641921997,5.053763389587402,1.6549469232559204,0.0
